49,27374667;13,17435667;DESENICE
49,86788667;15,40197833;TUPADLY U CASLAVI
49,55737333;13,95800667;BREZNICE
48,80101167;16,829285;LEDNICE NA MORAVE -
49,78641333;18,12928667;KLIMKOVICE
50,76758667;15,06246;LIBEREC
50,22372;15,66693833;HRADEK U NECHANIC
49,91462167;13,66023333;PRASNY UJEZD
49,59496667;13,98848167;TOCHOVICE
49,51748333;15,50241667;USOBI
50,044935;13,37851;ZIHLE
49,75517;18,01611333;BILOVEC-MESTO
50,10928667;14,85628333;KOUNICE
50,79728333;14,41507167;CESKA KAMENICE
49,44152333;16,21848667;MITROV
49,25763167;17,169035;PACLAVICE
49,47933167;14,533625;JISTEBNICE
50,57798667;13,814155;SVETEC
49,98305;14,58201167;DOBREJOVICE
50,50312;14,39029833;SNEDOVICE
50,30543167;14,17155833;HOSPOZIN
49,59730667;16,98824833;KRAKOVEC NA MORAVE
50,26983333;13,37197667;VELIKA VES
49,93432;17,77237;NOVY DVUR U OPAVY
49,43040833;15,72203167;JAMNE U JIHLAVY
